Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
21,Yes,Travel_Rarely,1334.0,Research & Development,10,3.0,Life Sciences,1079,3,Female,36.0,2.0,1.0,Laboratory Technician,1,Single,1416.0,17258.0,1,No,13.0,3.0,1.0,0.0,1,6.0,2,1,0.0,1.0,0.0
26,No,Travel_Rarely,652.0,Research & Development,7,3.0,Other,1417,3,Male,100.0,4.0,1.0,Laboratory Technician,1,Single,3578.0,23577.0,0,No,12.0,3.0,4.0,0.0,8,2.0,3,7,7.0,0.0,7.0
37,No,Non-Travel,1063.0,Research & Development,25,5.0,Medical,529,2,Female,72.0,3.0,2.0,Research Scientist,3,Married,4449.0,23866.0,2,Yes,15.0,3.0,1.0,2.0,15,2.0,3,13,11.0,10.0,7.0
47,No,Travel_Frequently,1379.0,Research & Development,16,4.0,Medical,987,3,Male,64.0,4.0,2.0,Manufacturing Director,3,Divorced,5067.0,6759.0,1,Yes,19.0,3.0,3.0,0.0,20,3.0,4,19,10.0,2.0,7.0
34,No,Travel_Rarely,167.0,Research & Development,8,5.0,Life Sciences,775,2,Female,32.0,3.0,2.0,Manufacturing Director,1,Divorced,5121.0,4187.0,3,No,14.0,3.0,3.0,1.0,7,3.0,3,0,0.0,0.0,0.0
37,Yes,Non-Travel,1480.0,Sales,22,3.0,Life Sciences,2310,2,Female,101.0,4.0,4.0,Sales Executive,3,Single,13191.0,17071.0,4,Yes,15.0,3.0,4.0,0.0,19,2.0,2,1,0.0,0.0,0.0
21,No,Non-Travel,829.0,Sales,12,2.0,Life Sciences,2359,4,Female,79.0,3.0,1.0,Sales Representative,2,Married,2032.0,7100.0,1,No,13.0,3.0,3.0,1.0,0,2.0,3,0,0.0,0.0,0.0
39,No,Travel_Rarely,1280.0,Human Resources,7,3.0,Life Sciences,2111,1,Male,77.0,2.0,1.0,Human Resources,1,Married,2340.0,8636.0,0,No,19.0,4.0,3.0,0.0,9,3.0,3,5,4.0,0.0,3.0
55,No,Travel_Rarely,282.0,Research & Development,2,2.0,Medical,1336,4,Female,58.0,1.0,5.0,Manager,3,Married,16679.875,6992.0,4,No,14.0,3.0,4.0,1.0,23,5.0,3,19,9.0,9.0,11.0
34,No,Travel_Rarely,511.0,Sales,3,2.0,Life Sciences,1779,4,Female,32.0,1.0,2.0,Sales Executive,4,Single,6029.0,25353.0,2,No,12.0,3.0,1.0,0.0,6,3.0,3,2,2.0,2.0,2.0
33,No,Travel_Frequently,556.0,Research & Development,4,4.0,Life Sciences,2141,4,Female,71.0,3.0,3.0,Manager,2,Married,11877.0,23365.0,6,No,10.0,3.0,2.0,2.0,14,2.0,3,7,6.0,8.0,8.0
32,Yes,Non-Travel,1474.0,Sales,11,4.0,Other,631,4,Male,60.0,4.0,2.0,Sales Executive,3,Married,4707.0,23914.0,8,No,12.0,3.0,4.0,0.0,6,2.0,3,4,2.0,1.0,2.0
39,No,Travel_Rarely,1498.0,Sales,21,4.0,Life Sciences,1390,1,Male,44.0,2.0,2.0,Sales Executive,4,Married,6120.0,3567.0,3,Yes,12.0,3.0,4.0,2.0,8,2.0,4,5,4.0,1.0,4.0
39,No,Travel_Rarely,1462.0,Sales,6,3.0,Medical,1588,4,Male,38.0,4.0,3.0,Sales Executive,3,Married,8237.0,4658.0,2,No,11.0,3.0,1.0,1.0,11,3.0,3,7,6.0,7.0,6.0
28,No,Travel_Rarely,950.0,Research & Development,3,3.0,Medical,1121,4,Female,93.0,3.0,3.0,Manufacturing Director,2,Divorced,7655.0,8039.0,0,No,17.0,3.0,2.0,3.0,10,3.0,2,9,7.0,1.0,7.0
34,No,Travel_Rarely,147.0,Research & Development,2,4.0,Medical,2629,3,Female,50.0,2.0,1.0,Research Scientist,2,Married,2623.0,13250.0,6,No,22.0,4.0,4.0,0.0,7,3.0,3,5,2.0,1.0,1.0
36,No,Travel_Frequently,957.0,Research & Development,28,3.0,Medical,171,2,Female,72.0,4.0,1.0,Research Scientist,3,Single,4739.0,16090.0,4,No,12.0,3.0,4.0,0.0,18,2.0,3,3,2.0,1.0,2.0
35,Yes,Travel_Frequently,662.0,Sales,18,4.0,Marketing,1380,4,Female,67.0,3.0,2.0,Sales Executive,3,Married,4614.0,23288.0,0,Yes,18.0,3.0,3.0,1.0,5,0.0,2,4,2.0,3.0,2.0
34,No,Travel_Frequently,669.0,Research & Development,1,3.0,Medical,1184,4,Male,97.0,2.0,2.0,Healthcare Representative,1,Single,5343.0,25755.0,0,No,20.0,4.0,3.0,0.0,14,3.0,3,13,9.0,4.0,9.0
40,No,Non-Travel,927.0,Research & Development,19,2.0,Medical,2567,3,Female,34.0,3.0,2.0,Manufacturing Director,3,Divorced,5268.0,16437.0,2,No,15.0,3.0,2.0,1.0,14,5.0,3,5,3.0,0.0,2.0
28,No,Non-Travel,1476.0,Research & Development,1,3.0,Life Sciences,1315,3,Female,55.0,1.0,2.0,Laboratory Technician,4,Married,6674.0,16392.0,0,No,11.0,3.0,1.0,3.0,10,6.0,3,9,8.0,7.0,5.0
34,Yes,Travel_Rarely,699.0,Research & Development,6,1.0,Medical,31,2,Male,83.0,3.0,1.0,Research Scientist,1,Single,2960.0,17102.0,2,No,11.0,3.0,3.0,0.0,8,2.0,3,4,2.0,1.0,3.0
34,No,Travel_Rarely,1111.0,Sales,8,2.0,Life Sciences,808,3,Female,93.0,3.0,2.0,Sales Executive,1,Married,6500.0,13305.0,5,No,17.0,3.0,2.0,1.0,6,1.0,3,3,2.0,1.0,2.0
40,No,Travel_Rarely,555.0,Research & Development,2,3.0,Medical,521,2,Female,78.0,2.0,2.0,Laboratory Technician,3,Married,3448.0,13436.0,6,No,22.0,4.0,2.0,1.0,20,3.0,3,1,0.0,0.0,0.0
31,No,Travel_Rarely,1232.0,Research & Development,7,4.0,Medical,462,3,Female,39.0,3.0,3.0,Manufacturing Director,4,Single,7143.0,25713.0,1,Yes,14.0,3.0,3.0,0.0,11,2.0,2,11,9.0,4.0,10.0
52,No,Travel_Rarely,319.0,Research & Development,3,3.0,Medical,543,3,Male,39.0,2.0,3.0,Manufacturing Director,3,Married,7969.0,19609.0,2,Yes,14.0,3.0,3.0,0.0,28,4.0,3,5,4.0,0.0,4.0
21,No,Travel_Frequently,568.0,Research & Development,4,1.0,Technical Degree,2424,1,Female,33.0,3.0,1.0,Research Scientist,4,Single,3760.0,17216.0,1,Yes,12.0,3.0,3.0,0.0,4,2.0,3,6,3.0,1.0,3.0
29,No,Non-Travel,1496.0,Research & Development,1,1.0,Technical Degree,208,4,Male,41.0,3.0,2.0,Manufacturing Director,3,Married,4319.0,26283.0,1,No,13.0,3.0,1.0,1.0,10,1.0,3,10,7.0,0.0,9.0
34,No,Travel_Frequently,735.0,Research & Development,22,4.0,Other,1932,3,Male,86.0,2.0,2.0,Research Scientist,4,Married,5747.0,26496.0,1,Yes,15.0,3.0,2.0,0.0,16,3.0,3,15,10.0,6.0,11.0
37,No,Travel_Frequently,946.0,Research & Development,7,3.0,Medical,2096,4,Female,84.0,3.0,3.0,Manufacturing Director,1,Single,10879.0,5080.0,1,Yes,14.0,3.0,3.0,0.0,24,2.0,3,18,6.0,2.0,8.0
37,No,Non-Travel,1413.0,Research & Development,5,2.0,Technical Degree,1440,3,Male,84.0,4.0,1.0,Laboratory Technician,3,Single,3500.0,25470.0,0,No,14.0,3.0,1.0,0.0,7,2.0,1,6,5.0,1.0,3.0
33,No,Travel_Frequently,1146.0,Sales,25,3.0,Medical,1220,2,Female,82.0,3.0,2.0,Sales Executive,3,Married,4539.0,4905.0,1,No,12.0,3.0,1.0,1.0,10,3.0,2,10,7.0,0.0,1.0
47,No,Travel_Rarely,210.0,Research & Development,11,4.0,Life Sciences,2126,2,Female,66.0,3.0,1.0,Laboratory Technician,3,Single,2106.0,5410.0,4,No,12.0,3.0,3.0,0.0,8,2.0,3,0,2.0,2.0,0.0
28,No,Travel_Rarely,1169.0,Human Resources,8,2.0,Medical,869,2,Male,63.0,2.0,1.0,Human Resources,4,Divorced,4936.0,23965.0,1,No,13.0,3.0,4.0,1.0,6,6.0,3,5,1.0,0.0,4.0
39,No,Travel_Rarely,141.0,Human Resources,3,3.0,Human Resources,760,3,Female,44.0,4.0,2.0,Human Resources,2,Married,6389.0,18767.0,9,No,15.0,3.0,3.0,1.0,12,3.0,1,8,3.0,3.0,6.0
40,No,Travel_Rarely,345.0,Sales,13,2.0,Life Sciences,2544,1,Female,102.0,3.0,2.0,Sales Executive,4,Married,5342.0,5984.0,1,No,11.0,3.0,3.0,1.0,9,1.0,3,9,7.0,1.0,9.0
32,Yes,Travel_Rarely,343.0,Sales,1,3.0,Medical,2514,2,Female,51.0,2.0,1.0,Sales Representative,3,Divorced,2798.0,23523.0,6,Yes,19.0,3.0,3.0,3.0,7,3.0,3,4,2.0,0.0,2.0
28,Yes,Travel_Frequently,1496.0,Sales,1,3.0,Technical Degree,1486,3,Male,92.0,3.0,1.0,Sales Representative,3,Married,2909.0,15747.0,3,No,15.0,3.0,4.0,1.0,5,3.0,4,3,2.0,1.0,2.0
32,No,Travel_Frequently,116.0,Research & Development,13,3.0,Other,1234,3,Female,77.0,2.0,1.0,Laboratory Technician,2,Married,2743.0,7331.0,1,No,20.0,4.0,3.0,1.0,2,2.0,3,2,2.0,2.0,2.0
44,Yes,Travel_Rarely,622.0,Research & Development,12,3.0,Medical,2155,1,Female,74.0,3.0,3.0,Healthcare Representative,4,Married,7976.0,14078.0,1,No,14.0,3.0,4.0,1.0,10,2.0,3,10,7.0,0.0,5.0
38,No,Travel_Rarely,1380.0,Research & Development,9,2.0,Life Sciences,245,3,Female,75.0,3.0,1.0,Laboratory Technician,4,Single,2288.0,6319.0,1,No,12.0,3.0,3.0,0.0,2,3.0,3,2,2.0,2.0,1.0
52,Yes,Travel_Rarely,1030.0,Sales,5,3.0,Life Sciences,1319,2,Male,64.0,3.0,3.0,Sales Executive,2,Single,8446.0,21534.0,9,Yes,19.0,3.0,3.0,0.0,10,2.0,2,8,7.0,7.0,7.0
34,No,Travel_Rarely,1440.0,Sales,7,2.0,Technical Degree,1541,2,Male,55.0,3.0,1.0,Sales Representative,3,Married,2308.0,4944.0,0,Yes,25.0,4.0,2.0,1.0,12,4.0,3,11,10.0,5.0,7.0
35,No,Travel_Rarely,809.0,Research & Development,16,3.0,Medical,14,1,Male,84.0,4.0,1.0,Laboratory Technician,2,Married,2426.0,16479.0,0,No,13.0,3.0,3.0,1.0,6,5.0,3,5,4.0,0.0,3.0
30,No,Non-Travel,641.0,Sales,25,2.0,Technical Degree,475,3,Female,85.0,3.0,2.0,Sales Executive,3,Married,4736.0,6069.0,7,Yes,12.0,3.0,2.0,1.0,4,2.0,4,2,2.0,2.0,2.0
45,No,Travel_Rarely,1339.0,Research & Development,7,3.0,Life Sciences,86,2,Male,59.0,3.0,3.0,Research Scientist,1,Divorced,9724.0,18787.0,2,No,17.0,3.0,3.0,1.0,25,2.0,3,1,0.0,0.0,0.0
30,No,Travel_Rarely,201.0,Research & Development,5,3.0,Technical Degree,197,4,Female,84.0,3.0,1.0,Research Scientist,1,Divorced,3204.0,10415.0,5,No,14.0,3.0,4.0,1.0,8,3.0,3,3,2.0,2.0,2.0
34,Yes,Travel_Frequently,296.0,Sales,6,2.0,Marketing,555,4,Female,33.0,1.0,1.0,Sales Representative,3,Divorced,2351.0,12253.0,0,No,16.0,3.0,4.0,1.0,3,3.0,2,2,2.0,1.0,0.0
54,No,Travel_Rarely,821.0,Research & Development,5,2.0,Medical,522,1,Male,86.0,3.0,5.0,Research Director,1,Married,16679.875,8509.0,4,No,11.0,3.0,3.0,1.0,24,4.0,2,4,2.0,1.0,2.0
50,No,Travel_Rarely,1207.0,Research & Development,28,1.0,Medical,716,4,Male,74.0,4.0,1.0,Laboratory Technician,3,Married,3221.0,3297.0,1,Yes,11.0,3.0,3.0,3.0,20,3.0,3,20,8.0,3.0,8.0
50,No,Travel_Rarely,1452.0,Research & Development,11,3.0,Life Sciences,226,3,Female,53.0,3.0,5.0,Manager,2,Single,16679.875,17053.0,3,No,15.0,3.0,2.0,0.0,21,5.0,3,5,4.0,4.0,4.0
30,No,Non-Travel,298.0,Research & Development,0,3.0,Life Sciences,2370,4,Male,59.0,3.0,1.0,Laboratory Technician,4,Divorced,2316.0,9145.0,0,No,12.0,3.0,2.0,1.0,6,2.0,3,1,0.0,0.0,2.0
30,No,Travel_Rarely,413.0,Sales,7,1.0,Marketing,585,4,Male,57.0,3.0,1.0,Sales Representative,2,Single,2983.0,18398.0,0,No,14.0,3.0,1.0,0.0,4,3.0,3,3,2.0,1.0,2.0
32,No,Travel_Rarely,234.0,Sales,1,4.0,Medical,2013,2,Male,68.0,2.0,1.0,Sales Representative,2,Married,2269.0,18024.0,0,No,14.0,3.0,2.0,1.0,3,2.0,3,2,2.0,2.0,2.0
31,No,Non-Travel,696.0,Research & Development,11,3.0,Medical,2137,3,Female,43.0,3.0,3.0,Research Director,3,Married,11031.0,26863.0,4,No,22.0,4.0,3.0,1.0,13,2.0,4,9,7.0,4.0,8.0
33,No,Travel_Frequently,515.0,Research & Development,1,2.0,Life Sciences,73,1,Female,98.0,3.0,3.0,Research Director,4,Single,13458.0,15146.0,1,Yes,12.0,3.0,3.0,0.0,15,1.0,3,15,14.0,8.0,12.0
25,No,Travel_Rarely,959.0,Sales,28,3.0,Life Sciences,183,1,Male,41.0,2.0,2.0,Sales Executive,3,Married,8639.0,24835.0,2,No,18.0,3.0,4.0,0.0,6,3.0,3,2,2.0,2.0,2.0
45,No,Travel_Rarely,1173.0,Human Resources,26,4.0,Life Sciences,2532,4,Female,99.0,3.0,5.0,Manager,3,Married,4967.0,5217.0,3,No,12.0,3.0,3.0,1.0,25,2.0,3,5,2.0,1.0,0.0
37,No,Travel_Rarely,290.0,Research & Development,21,3.0,Life Sciences,267,2,Male,65.0,4.0,1.0,Research Scientist,1,Married,3564.0,22977.0,1,Yes,12.0,3.0,1.0,1.0,8,3.0,2,8,7.0,1.0,7.0
46,No,Travel_Rarely,1320.0,Sales,0,3.0,Technical Degree,2242,1,Female,48.0,4.0,4.0,Sales Executive,1,Divorced,13227.0,7740.0,2,No,11.0,3.0,4.0,1.0,10,5.0,3,16,17.0,2.0,8.0
35,No,Travel_Rarely,660.0,Sales,7,1.0,Life Sciences,1492,4,Male,76.0,3.0,1.0,Sales Representative,3,Married,2404.0,16192.0,1,No,13.0,3.0,1.0,1.0,1,3.0,3,1,0.0,0.0,0.0
39,No,Travel_Frequently,443.0,Research & Development,8,1.0,Life Sciences,602,3,Female,48.0,3.0,1.0,Laboratory Technician,3,Married,3755.0,17872.0,1,No,11.0,3.0,1.0,1.0,8,3.0,3,8,3.0,0.0,7.0
29,No,Travel_Rarely,1396.0,Sales,10,3.0,Life Sciences,749,3,Male,99.0,3.0,1.0,Sales Representative,3,Single,2642.0,2755.0,1,No,11.0,3.0,3.0,0.0,1,6.0,3,1,0.0,0.0,0.0
41,No,Travel_Frequently,1200.0,Research & Development,22,3.0,Life Sciences,1392,4,Female,75.0,3.0,2.0,Research Scientist,4,Divorced,5467.0,13953.0,3,Yes,14.0,3.0,1.0,2.0,12,4.0,2,6,2.0,3.0,3.0
25,No,Travel_Rarely,1102.0,Research & Development,12,3.0,Life Sciences,2515,1,Male,39.0,3.0,1.0,Research Scientist,1,Married,2235.0,14380.0,1,Yes,16.0,3.0,4.0,2.0,6,3.0,3,11,7.0,6.0,8.0
48,No,Travel_Rarely,855.0,Research & Development,4,3.0,Life Sciences,1363,4,Male,54.0,3.0,3.0,Manufacturing Director,4,Single,7898.0,18706.0,1,No,11.0,3.0,3.0,0.0,11,2.0,3,10,9.0,0.0,8.0
38,No,Travel_Frequently,1394.0,Research & Development,8,3.0,Medical,1937,4,Female,58.0,2.0,2.0,Research Scientist,2,Divorced,2133.0,18115.0,1,Yes,16.0,3.0,3.0,1.0,20,3.0,3,20,11.0,0.0,7.0
24,No,Travel_Rarely,514.0,Sales,7,2.0,Medical,2322,1,Female,87.0,4.0,2.0,Sales Executive,3,Single,6499.0,26997.0,0,No,13.0,3.0,2.0,0.0,8,5.0,2,8,7.0,0.0,7.0
45,No,Travel_Rarely,1268.0,Sales,4,2.0,Life Sciences,240,3,Female,30.0,3.0,2.0,Sales Executive,1,Divorced,5006.0,6319.0,4,Yes,11.0,3.0,1.0,1.0,9,3.0,4,5,4.0,0.0,3.0
33,No,Travel_Rarely,1439.0,Research & Development,6,3.0,Medical,2364,4,Female,49.0,2.0,3.0,Healthcare Representative,2,Single,8624.0,17654.0,1,No,13.0,3.0,2.0,0.0,8,3.0,4,8,7.0,7.0,7.0
29,No,Travel_Rarely,1247.0,Sales,20,2.0,Marketing,349,4,Male,45.0,3.0,2.0,Sales Executive,4,Divorced,6931.0,10732.0,2,No,14.0,3.0,4.0,1.0,10,2.0,3,3,2.0,0.0,2.0
35,No,Non-Travel,208.0,Research & Development,8,4.0,Life Sciences,1630,3,Female,52.0,3.0,2.0,Healthcare Representative,3,Married,4148.0,12250.0,1,No,12.0,3.0,4.0,1.0,15,5.0,3,14,11.0,2.0,9.0
30,Yes,Travel_Frequently,464.0,Research & Development,4,3.0,Technical Degree,514,3,Male,40.0,3.0,1.0,Research Scientist,4,Single,2285.0,3427.0,9,Yes,23.0,4.0,3.0,0.0,3,4.0,3,1,0.0,0.0,0.0
48,No,Travel_Rarely,163.0,Sales,2,5.0,Marketing,595,2,Female,37.0,3.0,2.0,Sales Executive,4,Married,4051.0,19658.0,2,No,14.0,3.0,1.0,1.0,14,2.0,3,9,7.0,6.0,7.0
32,No,Travel_Rarely,824.0,Research & Development,5,2.0,Life Sciences,1555,4,Female,67.0,2.0,2.0,Research Scientist,2,Married,5878.0,15624.0,2,No,12.0,3.0,1.0,1.0,12,2.0,3,7,1.0,2.0,5.0
39,No,Travel_Rarely,310.0,Sales,7,4.0,Life Sciences,2644,4,Female,91.0,2.0,2.0,Sales Executive,4,Divorced,6691.0,24226.0,2,Yes,11.0,3.0,3.0,3.0,7,5.0,3,1,0.0,0.0,0.0
29,Yes,Travel_Rarely,906.0,Research & Development,10,3.0,Life Sciences,994,4,Female,92.0,2.0,1.0,Research Scientist,1,Single,2404.0,11479.0,6,Yes,20.0,4.0,3.0,0.0,3,5.0,3,0,0.0,0.0,0.0
40,No,Travel_Frequently,593.0,Research & Development,9,4.0,Medical,1166,2,Female,88.0,3.0,3.0,Research Director,3,Single,13499.0,13782.0,9,No,17.0,3.0,3.0,0.0,20,3.0,2,18,7.0,2.0,13.0
22,No,Travel_Rarely,1473.0,Sales,3,1.0,Medical,2386,4,Female,41.0,3.0,2.0,Sales Executive,3,Married,4165.0,15209.0,1,Yes,12.0,3.0,3.0,2.0,8,3.0,3,6,4.0,0.0,3.0
26,No,Travel_Rarely,583.0,Research & Development,4,2.0,Life Sciences,1275,3,Male,53.0,3.0,1.0,Research Scientist,4,Single,4967.0,9973.0,1,Yes,20.0,4.0,2.0,0.0,8,2.0,2,8,5.0,2.0,2.0
46,Yes,Travel_Rarely,669.0,Sales,9,2.0,Medical,118,3,Male,64.0,2.0,3.0,Sales Executive,3,Single,9619.0,13596.0,1,No,16.0,3.0,4.0,0.0,9,3.0,3,9,8.0,4.0,7.0
50,No,Travel_Rarely,796.0,Research & Development,7,1.0,Life Sciences,2181,1,Male,99.0,3.0,5.0,Research Director,2,Divorced,16679.875,15815.0,3,No,12.0,3.0,1.0,2.0,29,4.0,2,10,4.0,1.0,6.0
50,No,Travel_Rarely,1467.0,Research & Development,5,4.0,Life Sciences,2433,2,Male,79.0,2.0,3.0,Research Director,2,Married,12492.0,15734.0,5,No,17.0,3.0,4.0,2.0,18,5.0,1,8,9.0,4.0,7.0
54,No,Travel_Rarely,431.0,Research & Development,7,4.0,Medical,1830,4,Female,68.0,3.0,2.0,Research Scientist,4,Married,6854.0,15696.0,4,No,15.0,3.0,2.0,1.0,14,2.0,2,7,1.0,1.0,7.0
46,No,Travel_Frequently,1034.0,Research & Development,18,1.0,Medical,624,1,Female,86.0,3.0,3.0,Healthcare Representative,3,Married,10527.0,8984.0,5,No,11.0,3.0,4.0,0.0,28,3.0,3,2,2.0,1.0,2.0
41,Yes,Travel_Rarely,1102.0,Sales,1,2.0,Life Sciences,1,2,Female,94.0,3.0,2.0,Sales Executive,4,Single,5993.0,19479.0,2,Yes,11.0,3.0,1.0,0.0,8,0.0,1,6,4.0,0.0,5.0
29,No,Travel_Frequently,411.0,Research & Development,0,1.0,Life Sciences,2259,4,Female,94.0,3.0,1.0,Laboratory Technician,2,Married,3177.0,4670.0,0,No,16.0,3.0,3.0,3.0,6,3.0,3,1,2.0,0.0,2.0
34,No,Travel_Frequently,1003.0,Research & Development,2,2.0,Life Sciences,1140,4,Male,95.0,3.0,2.0,Manufacturing Director,3,Single,4033.0,15834.0,2,No,11.0,3.0,4.0,0.0,5,3.0,2,3,2.0,0.0,2.0
34,No,Travel_Rarely,829.0,Human Resources,3,2.0,Human Resources,847,3,Male,88.0,3.0,1.0,Human Resources,4,Married,3737.0,2243.0,0,No,19.0,3.0,3.0,1.0,4,1.0,1,3,2.0,0.0,2.0
40,No,Non-Travel,663.0,Research & Development,9,4.0,Other,1449,3,Male,81.0,3.0,2.0,Laboratory Technician,3,Divorced,4967.0,23099.0,3,No,11.0,3.0,3.0,2.0,11,2.0,4,8,7.0,0.0,7.0
29,No,Travel_Rarely,352.0,Human Resources,6,1.0,Medical,1865,4,Male,87.0,2.0,1.0,Human Resources,2,Married,2804.0,15434.0,2,No,11.0,3.0,4.0,0.0,1,3.0,3,1,0.0,0.0,0.0
29,No,Travel_Frequently,995.0,Research & Development,2,1.0,Life Sciences,1590,1,Male,87.0,3.0,2.0,Healthcare Representative,4,Divorced,8853.0,24483.0,1,No,19.0,3.0,4.0,1.0,6,0.0,4,6,4.0,1.0,3.0
31,No,Non-Travel,976.0,Research & Development,3,2.0,Medical,1948,3,Male,48.0,3.0,1.0,Research Scientist,1,Divorced,3065.0,3995.0,1,Yes,13.0,3.0,4.0,1.0,4,3.0,4,4,2.0,2.0,3.0
33,No,Travel_Frequently,1141.0,Sales,1,3.0,Life Sciences,52,3,Female,42.0,4.0,2.0,Sales Executive,1,Married,5376.0,3193.0,2,No,19.0,3.0,1.0,2.0,10,3.0,3,5,3.0,1.0,3.0
51,No,Travel_Rarely,1285.0,Research & Development,2,3.0,Other,2130,3,Female,57.0,3.0,5.0,Manager,3,Divorced,16679.875,10737.0,4,No,8.0,3.0,4.0,1.0,10,3.0,2,13,13.0,4.0,8.0
31,Yes,Travel_Frequently,667.0,Sales,1,4.0,Life Sciences,1427,2,Female,50.0,1.0,1.0,Sales Representative,3,Single,1359.0,16154.0,1,No,12.0,3.0,2.0,0.0,1,3.0,3,1,0.0,0.0,0.0
46,No,Travel_Rarely,991.0,Human Resources,1,2.0,Life Sciences,1314,4,Female,44.0,3.0,1.0,Human Resources,3,Single,3423.0,22957.0,6,No,12.0,3.0,3.0,0.0,10,3.0,4,5,6.0,5.0,7.0
47,No,Travel_Rarely,1454.0,Sales,2,4.0,Life Sciences,925,4,Female,65.0,2.0,1.0,Sales Representative,4,Single,3294.0,13137.0,1,Yes,18.0,3.0,1.0,0.0,3,3.0,2,3,2.0,1.0,2.0
45,No,Travel_Rarely,561.0,Sales,2,3.0,Other,606,4,Male,61.0,3.0,2.0,Sales Executive,2,Married,4805.0,16177.0,0,No,19.0,3.0,2.0,1.0,9,3.0,4,8,7.0,3.0,7.0
28,Yes,Non-Travel,1366.0,Research & Development,24,2.0,Technical Degree,1082,2,Male,72.0,2.0,3.0,Healthcare Representative,1,Single,8722.0,12355.0,1,No,12.0,3.0,1.0,0.0,10,2.0,2,10,7.0,1.0,9.0
39,No,Travel_Rarely,1387.0,Research & Development,10,5.0,Medical,1618,2,Male,76.0,3.0,2.0,Manufacturing Director,1,Married,5377.0,3835.0,2,No,13.0,3.0,4.0,3.0,10,3.0,3,7,7.0,7.0,7.0
19,Yes,Travel_Rarely,303.0,Research & Development,2,3.0,Life Sciences,243,3,Male,47.0,2.0,1.0,Laboratory Technician,4,Single,1102.0,9241.0,1,No,22.0,4.0,3.0,0.0,1,3.0,2,1,0.0,1.0,0.0
51,Yes,Travel_Frequently,1150.0,Research & Development,8,4.0,Life Sciences,179,1,Male,53.0,1.0,3.0,Manufacturing Director,4,Single,10650.0,25150.0,2,No,15.0,3.0,4.0,0.0,18,2.0,3,4,2.0,0.0,3.0
29,Yes,Travel_Rarely,318.0,Research & Development,8,4.0,Other,454,2,Male,77.0,1.0,1.0,Laboratory Technician,1,Married,2119.0,4759.0,1,Yes,11.0,3.0,4.0,0.0,7,4.0,2,7,7.0,0.0,7.0
36,No,Travel_Rarely,922.0,Research & Development,3,2.0,Life Sciences,155,1,Female,39.0,3.0,1.0,Laboratory Technician,4,Divorced,2835.0,2561.0,5,No,22.0,4.0,1.0,1.0,7,2.0,3,1,0.0,0.0,0.0
36,No,Travel_Frequently,200.0,Research & Development,18,2.0,Life Sciences,1412,3,Male,60.0,3.0,3.0,Manufacturing Director,4,Single,9362.0,19944.0,2,No,11.0,3.0,3.0,0.0,10,2.0,3,2,2.0,2.0,2.0
36,No,Travel_Rarely,692.0,Research & Development,0,3.0,Life Sciences,2072,4,Female,88.0,2.0,4.0,Research Director,3,Divorced,16121.0,3422.0,3,No,15.0,3.0,2.0,2.0,6,2.0,2,7,7.0,1.0,7.0
32,No,Travel_Rarely,1062.0,Research & Development,2,3.0,Medical,471,3,Female,75.0,3.0,1.0,Laboratory Technician,2,Married,2370.0,3956.0,1,No,13.0,3.0,3.0,1.0,8,4.0,3,8,0.0,0.0,7.0
53,No,Travel_Rarely,661.0,Sales,7,2.0,Marketing,862,1,Female,78.0,2.0,3.0,Sales Executive,4,Married,10934.0,20715.0,7,Yes,18.0,3.0,4.0,1.0,35,3.0,3,5,2.0,0.0,4.0
35,Yes,Travel_Rarely,556.0,Research & Development,23,2.0,Life Sciences,261,2,Male,50.0,2.0,2.0,Manufacturing Director,3,Married,5916.0,15497.0,3,Yes,13.0,3.0,1.0,0.0,8,1.0,3,1,0.0,0.0,1.0
38,No,Travel_Frequently,837.0,Research & Development,12,3.0,Medical,2615,1,Male,67.0,3.0,5.0,Research Director,3,Divorced,16679.875,3736.0,2,No,19.0,3.0,2.0,1.0,18,2.0,4,18,16.0,0.0,11.0
35,No,Travel_Rarely,532.0,Research & Development,4,3.0,Technical Degree,2443,4,Male,80.0,3.0,1.0,Research Scientist,1,Single,2436.0,11287.0,1,No,14.0,3.0,4.0,0.0,3,4.0,3,4,2.0,1.0,2.0
36,No,Travel_Rarely,216.0,Research & Development,6,2.0,Medical,178,2,Male,84.0,3.0,2.0,Manufacturing Director,2,Divorced,4941.0,2819.0,6,No,20.0,4.0,4.0,2.0,7,0.0,3,3,2.0,0.0,1.0
39,Yes,Travel_Rarely,1353.0,Sales,20,2.0,Marketing,2329,2,Female,70.0,3.0,1.0,Sales Representative,2,Single,3142.0,21731.0,1,Yes,23.0,4.0,4.0,0.0,7,5.0,2,4,3.0,0.0,2.0
26,No,Travel_Rarely,775.0,Sales,29,2.0,Medical,618,1,Male,45.0,3.0,2.0,Sales Executive,3,Divorced,4306.0,4267.0,5,No,12.0,3.0,1.0,2.0,8,5.0,3,0,0.0,0.0,0.0
